2,1,2,3,3,4,0
2,1,2,4,1,3,0
2,1,2,4,1,4,0
2,1,2,4,1,5,0
2,1,2,4,2,3,0
2,1,2,4,2,5,0
2,1,2,4,3,3,0
2,1,2,4,3,4,0
2,1,2,4,3,5,0
2,1,2,5,1,4,0
2,1,2,5,1,5,0
2,1,2,5,1,6,0
2,1,2,5,2,4,0
2,1,2,5,2,6,0
2,1,2,5,3,4,0
2,1,2,5,3,5,0
2,1,2,5,3,6,0
2,1,2,6,1,5,0
2,1,2,6,1,6,0
2,1,2,6,1,7,0
2,1,2,6,2,5,0
2,1,2,6,2,7,0
2,1,2,6,3,5,0
2,1,2,6,3,6,0
2,1,2,6,3,7,0
2,1,2,7,1,6,0
2,1,2,7,1,7,0
2,1,2,7,1,8,0
2,1,2,7,2,6,0
2,1,2,7,2,8,0
2,1,2,7,3,6,0
2,1,2,7,3,7,0
2,1,2,7,3,8,0
2,1,2,8,1,7,0
2,1,2,8,1,8,0
2,1,2,8,2,7,0
2,1,2,8,3,7,0
2,1,2,8,3,8,0
2,1,3,3,2,3,0
2,1,3,3,2,4,0
2,1,3,3,3,4,0
2,1,3,3,4,2,0
2,1,3,3,4,3,0
2,1,3,3,4,4,0
2,1,3,4,2,3,0
2,1,3,4,2,4,0
2,1,3,4,2,5,0
2,1,3,4,3,3,0
2,1,3,4,3,5,0
2,1,3,4,4,3,0
2,1,3,4,4,4,0
2,1,3,4,4,5,0
2,1,3,5,2,4,0
2,1,3,5,2,5,0
2,1,3,5,2,6,0
2,1,3,5,3,4,0
2,1,3,5,3,6,0
2,1,3,5,4,4,0
2,1,3,5,4,5,0
2,1,3,5,4,6,0
2,1,3,6,2,5,0
2,1,3,6,2,6,0
2,1,3,6,2,7,0
2,1,3,6,3,5,0
2,1,3,6,3,7,0
2,1,3,6,4,5,0
2,1,3,6,4,6,0
2,1,3,6,4,7,0
2,1,3,7,2,6,0
2,1,3,7,2,7,0
2,1,3,7,2,8,0
2,1,3,7,3,6,0
2,1,3,7,3,8,0
2,1,3,7,4,6,0
2,1,3,7,4,7,0
2,1,3,7,4,8,0
2,1,3,8,2,7,0
2,1,3,8,2,8,0
2,1,3,8,3,7,0
2,1,3,8,4,7,0
2,1,3,8,4,8,0
2,1,4,1,4,2,0
2,1,4,1,5,1,0
2,1,4,1,5,2,0
2,1,4,2,3,3,0
2,1,4,2,4,1,0
2,1,4,2,4,3,0
2,1,4,2,5,1,0
2,1,4,2,5,2,0
2,1,4,2,5,3,0
2,1,4,3,3,3,0
2,1,4,3,3,4,0
2,1,4,3,4,2,0
2,1,4,3,4,4,0
2,1,4,3,5,2,0
2,1,4,3,5,3,0
2,1,4,3,5,4,0
2,1,4,4,3,3,0
2,1,4,4,3,4,0
2,1,4,4,3,5,0
2,1,4,4,4,3,0
2,1,4,4,4,5,0
2,1,4,4,5,3,0
2,1,4,4,5,4,0
2,1,4,4,5,5,0
2,1,4,5,3,4,0
2,1,4,5,3,5,0
2,1,4,5,3,6,0
2,1,4,5,4,4,0
2,1,4,5,4,6,0
2,1,4,5,5,4,0
2,1,4,5,5,5,0
2,1,4,5,5,6,0
2,1,4,6,3,5,0
2,1,4,6,3,6,0
2,1,4,6,3,7,0
2,1,4,6,4,5,0
2,1,4,6,4,7,0
2,1,4,6,5,5,0
2,1,4,6,5,6,0
2,1,4,6,5,7,0
2,1,4,7,3,6,0
2,1,4,7,3,7,0
2,1,4,7,3,8,0
2,1,4,7,4,6,0
2,1,4,7,4,8,0
2,1,4,7,5,6,0
2,1,4,7,5,7,0
2,1,4,7,5,8,0
2,1,4,8,3,7,0
2,1,4,8,3,8,0
2,1,4,8,4,7,0
2,1,4,8,5,7,0
2,1,4,8,5,8,0
2,1,5,1,4,1,0
2,1,5,1,4,2,0
2,1,5,1,5,2,0
2,1,5,1,6,1,0
2,1,5,1,6,2,0
2,1,5,2,4,1,0
2,1,5,2,4,2,0
2,1,5,2,4,3,0
2,1,5,2,5,1,0
2,1,5,2,5,3,0
2,1,5,2,6,1,0
2,1,5,2,6,2,0
2,1,5,2,6,3,0
2,1,5,3,4,2,0
2,1,5,3,4,3,0
2,1,5,3,4,4,0
2,1,5,3,5,2,0
2,1,5,3,5,4,0
2,1,5,3,6,2,0
2,1,5,3,6,3,0
2,1,5,3,6,4,0
2,1,5,4,4,3,0
2,1,5,4,4,4,0
2,1,5,4,4,5,0
2,1,5,4,5,3,0
2,1,5,4,5,5,0
2,1,5,4,6,3,0
2,1,5,4,6,4,0
2,1,5,4,6,5,0
2,1,5,5,4,4,0
2,1,5,5,4,5,0
2,1,5,5,4,6,0
2,1,5,5,5,4,0
2,1,5,5,5,6,0
2,1,5,5,6,4,0
2,1,5,5,6,5,0
2,1,5,5,6,6,0
2,1,5,6,4,5,0
2,1,5,6,4,6,0
2,1,5,6,4,7,0
2,1,5,6,5,5,0
2,1,5,6,5,7,0
2,1,5,6,6,5,0
2,1,5,6,6,6,0
2,1,5,6,6,7,0
2,1,5,7,4,6,0
2,1,5,7,4,7,0
2,1,5,7,4,8,0
2,1,5,7,5,6,0
2,1,5,7,5,8,0
2,1,5,7,6,6,0
2,1,5,7,6,7,0
2,1,5,7,6,8,0
2,1,5,8,4,7,0
2,1,5,8,4,8,0
2,1,5,8,5,7,0
2,1,5,8,6,7,0
2,1,5,8,6,8,0
2,1,6,1,5,1,0
2,1,6,1,5,2,0
2,1,6,1,6,2,0
2,1,6,1,7,1,0
2,1,6,1,7,2,0
2,1,6,2,5,1,0
2,1,6,2,5,2,0
2,1,6,2,5,3,0
2,1,6,2,6,1,0
2,1,6,2,6,3,0
2,1,6,2,7,1,0
2,1,6,2,7,2,0
2,1,6,2,7,3,0
2,1,6,3,5,2,0
2,1,6,3,5,3,0
2,1,6,3,5,4,0
2,1,6,3,6,2,0
2,1,6,3,6,4,0
2,1,6,3,7,2,0
2,1,6,3,7,3,0
2,1,6,3,7,4,0
2,1,6,4,5,3,0
2,1,6,4,5,4,0
2,1,6,4,5,5,0
2,1,6,4,6,3,0
2,1,6,4,6,5,0
2,1,6,4,7,3,0
2,1,6,4,7,4,0
2,1,6,4,7,5,0
2,1,6,5,5,4,0
2,1,6,5,5,5,0
2,1,6,5,5,6,0
2,1,6,5,6,4,0
2,1,6,5,6,6,0
2,1,6,5,7,4,0
2,1,6,5,7,5,0
2,1,6,5,7,6,0
2,1,6,6,5,5,0
2,1,6,6,5,6,0
2,1,6,6,5,7,0
2,1,6,6,6,5,0
2,1,6,6,6,7,0
2,1,6,6,7,5,0
2,1,6,6,7,6,0
2,1,6,6,7,7,0
2,1,6,7,5,6,0
2,1,6,7,5,7,0
2,1,6,7,5,8,0
2,1,6,7,6,6,0
2,1,6,7,6,8,0
2,1,6,7,7,6,0
2,1,6,7,7,7,0
2,1,6,7,7,8,0
2,1,6,8,5,7,0
2,1,6,8,5,8,0
2,1,6,8,6,7,0
2,1,6,8,7,7,0
2,1,6,8,7,8,0
2,1,7,1,6,1,0
2,1,7,1,6,2,0
2,1,7,1,7,2,0
2,1,7,1,8,1,0
2,1,7,1,8,2,0
2,1,7,2,6,1,0
2,1,7,2,6,2,0
2,1,7,2,6,3,0
2,1,7,2,7,1,0
2,1,7,2,7,3,0
2,1,7,2,8,1,0
2,1,7,2,8,2,0
2,1,7,2,8,3,0
2,1,7,3,6,2,0
2,1,7,3,6,3,0
2,1,7,3,6,4,0
2,1,7,3,7,2,0
2,1,7,3,7,4,0
2,1,7,3,8,2,0
2,1,7,3,8,3,0
2,1,7,3,8,4,0
2,1,7,4,6,3,0
2,1,7,4,6,4,0
2,1,7,4,6,5,0
2,1,7,4,7,3,0
2,1,7,4,7,5,0
2,1,7,4,8,3,0
2,1,7,4,8,4,0
2,1,7,4,8,5,0
2,1,7,5,6,4,0
2,1,7,5,6,5,0
2,1,7,5,6,6,0
2,1,7,5,7,4,0
2,1,7,5,7,6,0
2,1,7,5,8,4,0
2,1,7,5,8,5,0
2,1,7,5,8,6,0
2,1,7,6,6,5,0
2,1,7,6,6,6,0
2,1,7,6,6,7,0
2,1,7,6,7,5,0
2,1,7,6,7,7,0
2,1,7,6,8,5,0
2,1,7,6,8,6,0
2,1,7,6,8,7,0
2,1,7,7,6,6,0
2,1,7,7,6,7,0
2,1,7,7,6,8,0
2,1,7,7,7,6,0
2,1,7,7,7,8,0
2,1,7,7,8,6,0
2,1,7,7,8,7,0
2,1,7,7,8,8,0
2,1,7,8,6,7,0
2,1,7,8,6,8,0
2,1,7,8,7,7,0
2,1,7,8,8,7,0
2,1,7,8,8,8,0
2,1,8,1,7,1,0
2,1,8,1,7,2,0
2,1,8,1,8,2,0
2,1,8,2,7,1,0
2,1,8,2,7,2,0
2,1,8,2,7,3,0
2,1,8,2,8,1,0
2,1,8,2,8,3,0
2,1,8,3,7,2,0
2,1,8,3,7,3,0
2,1,8,3,7,4,0
2,1,8,3,8,2,0
2,1,8,3,8,4,0
2,1,8,4,7,3,0
2,1,8,4,7,4,0
2,1,8,4,7,5,0
2,1,8,4,8,3,0
2,1,8,4,8,5,0
2,1,8,5,7,4,0
2,1,8,5,7,5,0
2,1,8,5,7,6,0
2,1,8,5,8,4,0
2,1,8,5,8,6,0
2,1,8,6,7,5,0
2,1,8,6,7,6,0
2,1,8,6,7,7,0
2,1,8,6,8,5,0
2,1,8,6,8,7,0
2,1,8,7,7,6,0
2,1,8,7,7,7,0
2,1,8,7,7,8,0
2,1,8,7,8,6,0
2,1,8,7,8,8,0
2,1,8,8,7,7,0
2,1,8,8,7,8,0
2,1,8,8,8,7,0
2,2,3,4,4,3,0
2,2,4,1,4,2,0
2,2,4,1,5,1,0
2,2,4,1,5,2,0
2,2,4,2,4,1,0
2,2,4,2,4,3,0
2,2,4,2,5,1,0
2,2,4,2,5,2,0
2,2,4,2,5,3,0
2,2,4,3,4,2,0
2,2,4,3,4,4,0
2,2,4,3,5,2,0
2,2,4,3,5,3,0
2,2,4,3,5,4,0
2,2,4,4,4,3,0
2,2,4,4,5,3,0
2,2,4,4,5,4,0
2,2,4,4,5,5,0
2,2,4,5,5,4,0
2,2,5,1,4,1,0
2,2,5,1,4,2,0
2,2,5,1,5,2,0
2,2,5,1,6,1,0
2,2,5,1,6,2,0
2,2,5,2,4,1,0
2,2,5,2,4,2,0
2,2,5,2,4,3,0
2,2,5,2,5,1,0
2,2,5,2,5,3,0
2,2,5,2,6,1,0
2,2,5,2,6,2,0
2,2,5,2,6,3,0
2,2,5,3,4,2,0
2,2,5,3,4,3,0
2,2,5,3,4,4,0
2,2,5,3,5,2,0
2,2,5,3,5,4,0
2,2,5,3,6,2,0
2,2,5,3,6,3,0
2,2,5,3,6,4,0
2,2,5,4,4,3,0
2,2,5,4,4,4,0
2,2,5,4,5,3,0
2,2,5,4,5,5,0
2,2,5,4,6,3,0
2,2,5,4,6,4,0
2,2,5,4,6,5,0
2,2,5,5,4,4,0
2,2,5,5,5,4,0
2,2,5,5,6,4,0
2,2,5,5,6,5,0
2,2,5,5,6,6,0
2,2,5,6,6,5,0
2,2,6,1,5,1,0
2,2,6,1,5,2,0
2,2,6,1,6,2,0
2,2,6,1,7,1,0
2,2,6,1,7,2,0
2,2,6,2,5,1,0
2,2,6,2,5,2,0
2,2,6,2,5,3,0
2,2,6,2,6,1,0
2,2,6,2,6,3,0
2,2,6,2,7,1,0
2,2,6,2,7,2,0
2,2,6,2,7,3,0
2,2,6,3,5,2,0
2,2,6,3,5,3,0
2,2,6,3,5,4,0
2,2,6,3,6,2,0
2,2,6,3,6,4,0
2,2,6,3,7,2,0
2,2,6,3,7,3,0
2,2,6,3,7,4,0
2,2,6,4,5,3,0
2,2,6,4,5,4,0
2,2,6,4,5,5,0
2,2,6,4,6,3,0
2,2,6,4,6,5,0
2,2,6,4,7,3,0
2,2,6,4,7,4,0
2,2,6,4,7,5,0
2,2,6,5,5,4,0
2,2,6,5,5,5,0
2,2,6,5,6,4,0
2,2,6,5,6,6,0
2,2,6,5,7,4,0
2,2,6,5,7,5,0
2,2,6,5,7,6,0
2,2,6,6,5,5,0
2,2,6,6,6,5,0
2,2,6,6,7,5,0
2,2,6,6,7,6,0
2,2,6,6,7,7,0
2,2,6,7,7,6,0
2,2,7,1,6,1,0
2,2,7,1,6,2,0
2,2,7,1,7,2,0
2,2,7,1,8,1,0
2,2,7,1,8,2,0
2,2,7,2,6,1,0
2,2,7,2,6,2,0
2,2,7,2,6,3,0
2,2,7,2,7,1,0
2,2,7,2,7,3,0
2,2,7,2,8,1,0
2,2,7,2,8,2,0
2,2,7,2,8,3,0
2,2,7,3,6,2,0
2,2,7,3,6,3,0
2,2,7,3,6,4,0
2,2,7,3,7,2,0
2,2,7,3,7,4,0
2,2,7,3,8,2,0
2,2,7,3,8,3,0
2,2,7,3,8,4,0
2,2,7,4,6,3,0
2,2,7,4,6,4,0
2,2,7,4,6,5,0
2,2,7,4,7,3,0
2,2,7,4,7,5,0
2,2,7,4,8,3,0
2,2,7,4,8,4,0
2,2,7,4,8,5,0
2,2,7,5,6,4,0
2,2,7,5,6,5,0
2,2,7,5,6,6,0
2,2,7,5,7,4,0
2,2,7,5,7,6,0
2,2,7,5,8,4,0
2,2,7,5,8,5,0
2,2,7,5,8,6,0
2,2,7,6,6,5,0
2,2,7,6,6,6,0
2,2,7,6,7,5,0
2,2,7,6,7,7,0
2,2,7,6,8,5,0
2,2,7,6,8,6,0
2,2,7,6,8,7,0
2,2,7,7,6,6,0
2,2,7,7,7,6,0
2,2,7,7,8,6,0
2,2,7,7,8,7,0
2,2,7,7,8,8,0
2,2,7,8,8,7,0
2,2,8,1,7,1,0
2,2,8,1,7,2,0
2,2,8,1,8,2,0
2,2,8,2,7,1,0
2,2,8,2,7,2,0
2,2,8,2,7,3,0
2,2,8,2,8,1,0
2,2,8,2,8,3,0
2,2,8,3,7,2,0
2,2,8,3,7,3,0
2,2,8,3,7,4,0
2,2,8,3,8,2,0
2,2,8,3,8,4,0
2,2,8,4,7,3,0
2,2,8,4,7,4,0
2,2,8,4,7,5,0
2,2,8,4,8,3,0
2,2,8,4,8,5,0
2,2,8,5,7,4,0
2,2,8,5,7,5,0
2,2,8,5,7,6,0
2,2,8,5,8,4,0
2,2,8,5,8,6,0
2,2,8,6,7,5,0
2,2,8,6,7,6,0
2,2,8,6,7,7,0
2,2,8,6,8,5,0
2,2,8,6,8,7,0
2,2,8,7,7,6,0
2,2,8,7,7,7,0
2,2,8,7,8,6,0
2,2,8,7,8,8,0
2,2,8,8,7,7,0
2,2,8,8,8,7,0
3,1,1,1,1,2,0
3,1,1,2,1,1,0
3,1,1,2,1,3,0
3,1,1,2,2,3,0
3,1,1,3,1,2,0
3,1,1,3,1,4,0
3,1,1,3,2,3,0
3,1,1,3,2,4,0
3,1,1,4,1,3,0
3,1,1,4,1,5,0
3,1,1,4,2,3,0
3,1,1,4,2,4,0
3,1,1,4,2,5,0
3,1,1,5,1,4,0
3,1,1,5,1,6,0
3,1,1,5,2,4,0
3,1,1,5,2,5,0
3,1,1,5,2,6,0
3,1,1,6,1,5,0
3,1,1,6,1,7,0
3,1,1,6,2,5,0
3,1,1,6,2,6,0
3,1,1,6,2,7,0
3,1,1,7,1,6,0
3,1,1,7,1,8,0
3,1,1,7,2,6,0
3,1,1,7,2,7,0
3,1,1,7,2,8,0
3,1,1,8,1,7,0
3,1,1,8,2,7,0
3,1,1,8,2,8,0
3,1,2,2,1,1,0
3,1,2,3,1,2,0
3,1,2,3,1,3,0
3,1,2,3,1,4,0
3,1,2,3,2,4,0
3,1,2,3,3,3,0
3,1,2,3,3,4,0
3,1,2,4,1,3,0
3,1,2,4,1,4,0
3,1,2,4,1,5,0
3,1,2,4,2,3,0
3,1,2,4,2,5,0
3,1,2,4,3,3,0
3,1,2,4,3,4,0
3,1,2,4,3,5,0
3,1,2,5,1,4,0
3,1,2,5,1,5,0
3,1,2,5,1,6,0
3,1,2,5,2,4,0
3,1,2,5,2,6,0
3,1,2,5,3,4,0
3,1,2,5,3,5,0
3,1,2,5,3,6,0
3,1,2,6,1,5,0
3,1,2,6,1,6,0
3,1,2,6,1,7,0
3,1,2,6,2,5,0
3,1,2,6,2,7,0
3,1,2,6,3,5,0
3,1,2,6,3,6,0
3,1,2,6,3,7,0
3,1,2,7,1,6,0
3,1,2,7,1,7,0
3,1,2,7,1,8,0
3,1,2,7,2,6,0
3,1,2,7,2,8,0
3,1,2,7,3,6,0
3,1,2,7,3,7,0
3,1,2,7,3,8,0
3,1,2,8,1,7,0
3,1,2,8,1,8,0
3,1,2,8,2,7,0
3,1,2,8,3,7,0
3,1,2,8,3,8,0
3,1,3,2,1,1,0
3,1,3,3,2,3,0
3,1,3,3,2,4,0
3,1,3,3,3,4,0
3,1,3,3,4,3,0
3,1,3,3,4,4,0
3,1,3,4,2,3,0
3,1,3,4,2,4,0
3,1,3,4,2,5,0
3,1,3,4,3,3,0
3,1,3,4,3,5,0
3,1,3,4,4,3,0
3,1,3,4,4,4,0
3,1,3,4,4,5,0
3,1,3,5,2,4,0
3,1,3,5,2,5,0
3,1,3,5,2,6,0
3,1,3,5,3,4,0
3,1,3,5,3,6,0
3,1,3,5,4,4,0
3,1,3,5,4,5,0
3,1,3,5,4,6,0
3,1,3,6,2,5,0
3,1,3,6,2,6,0
3,1,3,6,2,7,0
3,1,3,6,3,5,0
3,1,3,6,3,7,0
3,1,3,6,4,5,0
3,1,3,6,4,6,0
3,1,3,6,4,7,0
3,1,3,7,2,6,0
3,1,3,7,2,7,0
3,1,3,7,2,8,0
3,1,3,7,3,6,0
3,1,3,7,3,8,0
3,1,3,7,4,6,0
3,1,3,7,4,7,0
3,1,3,7,4,8,0
3,1,3,8,2,7,0
3,1,3,8,2,8,0
3,1,3,8,3,7,0
3,1,3,8,4,7,0
3,1,3,8,4,8,0
3,1,4,2,1,1,0
3,1,4,3,3,3,0
3,1,4,3,3,4,0
3,1,4,3,4,4,0
3,1,4,3,5,2,0
3,1,4,3,5,3,0
3,1,4,3,5,4,0
3,1,4,4,3,3,0
3,1,4,4,3,4,0
3,1,4,4,3,5,0
3,1,4,4,4,3,0
3,1,4,4,4,5,0
3,1,4,4,5,3,0
3,1,4,4,5,4,0
3,1,4,4,5,5,0
3,1,4,5,3,4,0
3,1,4,5,3,5,0
3,1,4,5,3,6,0
3,1,4,5,4,4,0
3,1,4,5,4,6,0
3,1,4,5,5,4,0
3,1,4,5,5,5,0
3,1,4,5,5,6,0
3,1,4,6,3,5,0
3,1,4,6,3,6,0
3,1,4,6,3,7,0
3,1,4,6,4,5,0
3,1,4,6,4,7,0
3,1,4,6,5,5,0
3,1,4,6,5,6,0
3,1,4,6,5,7,0
3,1,4,7,3,6,0
3,1,4,7,3,7,0
3,1,4,7,3,8,0
3,1,4,7,4,6,0
3,1,4,7,4,8,0
3,1,4,7,5,6,0
3,1,4,7,5,7,0
3,1,4,7,5,8,0
3,1,4,8,3,7,0
3,1,4,8,3,8,0
3,1,4,8,4,7,0
3,1,4,8,5,7,0
3,1,4,8,5,8,0
3,1,5,1,5,2,0
3,1,5,1,6,1,0
3,1,5,1,6,2,0
3,1,5,2,1,1,0
3,1,5,2,4,3,0
3,1,5,2,5,1,0
3,1,5,2,5,3,0
3,1,5,2,6,1,0
3,1,5,2,6,2,0
3,1,5,2,6,3,0
3,1,5,3,4,3,0
3,1,5,3,4,4,0
3,1,5,3,5,2,0
3,1,5,3,5,4,0
3,1,5,3,6,2,0
3,1,5,3,6,3,0
3,1,5,3,6,4,0
3,1,5,4,4,3,0
3,1,5,4,4,4,0
3,1,5,4,4,5,0
3,1,5,4,5,3,0
3,1,5,4,5,5,0
3,1,5,4,6,3,0
3,1,5,4,6,4,0
3,1,5,4,6,5,0
3,1,5,5,4,4,0
3,1,5,5,4,5,0
3,1,5,5,4,6,0
3,1,5,5,5,4,0
3,1,5,5,5,6,0
3,1,5,5,6,4,0
3,1,5,5,6,5,0
3,1,5,5,6,6,0
3,1,5,6,4,5,0
3,1,5,6,4,6,0
3,1,5,6,4,7,0
3,1,5,6,5,5,0
3,1,5,6,5,7,0
3,1,5,6,6,5,0
3,1,5,6,6,6,0
3,1,5,6,6,7,0
3,1,5,7,4,6,0
3,1,5,7,4,7,0
3,1,5,7,4,8,0
3,1,5,7,5,6,0
3,1,5,7,5,8,0
3,1,5,7,6,6,0
3,1,5,7,6,7,0
3,1,5,7,6,8,0
3,1,5,8,4,7,0
3,1,5,8,4,8,0
3,1,5,8,5,7,0
3,1,5,8,6,7,0
3,1,5,8,6,8,0
3,1,6,1,5,1,0
3,1,6,1,5,2,0
3,1,6,1,6,2,0
3,1,6,1,7,1,0
3,1,6,1,7,2,0
3,1,6,2,1,1,0
3,1,6,2,5,1,0
3,1,6,2,5,2,0
3,1,6,2,5,3,0
3,1,6,2,6,1,0
3,1,6,2,6,3,0
3,1,6,2,7,1,0
3,1,6,2,7,2,0
3,1,6,2,7,3,0
3,1,6,3,5,2,0
3,1,6,3,5,3,0
3,1,6,3,5,4,0
3,1,6,3,6,2,0
3,1,6,3,6,4,0
3,1,6,3,7,2,0
3,1,6,3,7,3,0
3,1,6,3,7,4,0
3,1,6,4,5,3,0
3,1,6,4,5,4,0
3,1,6,4,5,5,0
3,1,6,4,6,3,0
3,1,6,4,6,5,0
3,1,6,4,7,3,0
3,1,6,4,7,4,0
3,1,6,4,7,5,0
3,1,6,5,5,4,0
